"visibility","datetime","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.main","weather.description","city_name","rain.1h"
10000.0,"2025-01-01 16:09:36+08:00",29.35,32.16,29.35,29.35,1009.0,63.0,1009.0,998.0,6.11,84.0,8.78,61.0,"2025-01-01 06:23:08+08:00","2025-01-01 17:38:29+08:00","Rain","light rain","San Pablo",0.13
10000.0,"2025-01-01 16:09:38+08:00",24.82,25.68,24.82,24.82,1011.0,89.0,1011.0,988.0,0.9,29.0,0.99,100.0,"2025-01-01 06:22:10+08:00","2025-01-01 17:29:20+08:00","Clouds","overcast clouds","San Pedro",""
10000.0,"2025-01-01 16:09:40+08:00",27.25,29.68,27.25,27.25,1008.0,74.0,1008.0,1009.0,2.56,136.0,5.18,100.0,"2025-01-01 06:22:42+08:00","2025-01-01 17:36:23+08:00","Clouds","overcast clouds","Santa Rosa",""
10000.0,"2025-01-01 16:09:41+08:00",27.74,29.94,27.74,27.74,1009.0,68.0,1009.0,1003.0,1.41,250.0,1.28,100.0,"2025-01-01 06:28:06+08:00","2025-01-01 17:34:55+08:00","Clouds","overcast clouds","Santiago",""
10000.0,"2025-01-01 16:09:43+08:00",25.58,26.39,25.58,25.58,1011.0,84.0,1011.0,1001.0,0.39,324.0,0.53,100.0,"2025-01-01 06:23:01+08:00","2025-01-01 17:29:27+08:00","Clouds","overcast clouds","Santo Tomas",""
8213.0,"2025-01-01 16:09:45+08:00",27.29,30.85,27.29,27.29,1007.0,84.0,1007.0,1002.0,4.48,44.0,5.28,99.0,"2025-01-01 06:06:20+08:00","2025-01-01 17:36:31+08:00","Rain","light rain","Silay City",0.42
10000.0,"2025-01-01 16:09:46+08:00",27.2,30.4,27.2,27.2,1008.0,82.0,1008.0,995.0,0.92,208.0,0.83,99.0,"2025-01-01 06:06:45+08:00","2025-01-01 17:40:36+08:00","Rain","light rain","Sipalay",0.21
10000.0,"2025-01-01 16:09:48+08:00",25.61,26.6,25.61,25.61,1009.0,91.0,1009.0,1000.0,1.78,115.0,2.19,100.0,"2025-01-01 05:54:21+08:00","2025-01-01 17:28:12+08:00","Clouds","overcast clouds","Surigao City",""
10000.0,"2025-01-01 16:09:50+08:00",27.1,29.96,27.1,27.1,1009.0,80.0,1009.0,998.0,1.96,93.0,3.71,100.0,"2025-01-01 06:07:47+08:00","2025-01-01 17:28:55+08:00","Clouds","overcast clouds","Tabaco",""
3842.0,"2025-01-01 16:09:51+08:00",24.13,25.03,24.13,24.13,1012.0,93.0,1012.0,969.0,2.39,16.0,2.84,100.0,"2025-01-01 06:24:20+08:00","2025-01-01 17:30:41+08:00","Clouds","overcast clouds","Tabuk",""
10000.0,"2025-01-01 16:09:54+08:00",25.84,26.83,25.84,25.84,1009.0,90.0,1009.0,1006.0,1.88,166.0,3.33,100.0,"2025-01-01 05:58:59+08:00","2025-01-01 17:27:35+08:00","Clouds","overcast clouds","Tacloban City",""
10000.0,"2025-01-01 16:09:55+08:00",28.2,31.8,28.2,28.2,1007.0,75.0,1007.0,999.0,1.79,33.0,1.71,100.0,"2025-01-01 05:52:22+08:00","2025-01-01 17:36:47+08:00","Rain","moderate rain","Tacurong",2.37
10000.0,"2025-01-01 16:09:57+08:00",24.03,24.53,24.03,24.03,1009.0,78.0,1009.0,980.0,4.18,73.0,8.77,74.0,"2025-01-01 06:20:20+08:00","2025-01-01 17:38:47+08:00","Clouds","broken clouds","Tagaytay City",""
10000.0,"2025-01-01 16:09:59+08:00",28.17,32.86,27.25,29.55,1008.0,82.0,1008.0,1007.0,3.58,90.0,8.05,100.0,"2025-01-01 06:20:30+08:00","2025-01-01 17:37:27+08:00","Clouds","overcast clouds","Taguig",""
9887.0,"2025-01-01 16:10:00+08:00",26.25,26.25,26.25,26.25,1009.0,90.0,1009.0,995.0,3.16,65.0,6.55,69.0,"2025-01-01 06:12:25+08:00","2025-01-01 17:30:46+08:00","Clouds","broken clouds","Talisay",""
10000.0,"2025-01-01 16:10:02+08:00",26.02,26.02,26.02,26.02,1009.0,87.0,1009.0,987.0,2.87,56.0,5.71,67.0,"2025-01-01 06:19:26+08:00","2025-01-01 17:37:57+08:00","Clouds","broken clouds","Tanauan",""
10000.0,"2025-01-01 16:10:04+08:00",25.48,26.46,25.48,25.48,1008.0,91.0,1008.0,1002.0,1.3,303.0,1.58,100.0,"2025-01-01 05:50:24+08:00","2025-01-01 17:26:35+08:00","Rain","moderate rain","Tandag",1.54
3255.0,"2025-01-01 16:10:05+08:00",27.4,31.13,27.4,27.4,1007.0,84.0,1007.0,1003.0,3.45,22.0,3.97,100.0,"2025-01-01 06:06:11+08:00","2025-01-01 17:36:57+08:00","Rain","light rain","Tangub",0.12
10000.0,"2025-01-01 16:10:06+08:00",27.41,30.67,27.41,27.41,1008.0,80.0,1008.0,990.0,2.15,112.0,2.57,100.0,"2025-01-01 06:03:19+08:00","2025-01-01 17:37:59+08:00","Clouds","overcast clouds","Tanjay",""
10000.0,"2025-01-01 16:10:09+08:00",27.87,30.94,27.87,27.87,1008.0,74.0,1008.0,1009.0,3.07,143.0,4.68,98.0,"2025-01-01 06:24:10+08:00","2025-01-01 17:37:37+08:00","Clouds","overcast clouds","Tarlac City",""
10000.0,"2025-01-01 16:10:10+08:00",24.2,25.18,24.2,24.2,1010.0,96.0,1010.0,976.0,2.46,51.0,7.96,84.0,"2025-01-01 06:17:33+08:00","2025-01-01 17:36:17+08:00","Clouds","broken clouds","Tayabas",""
10000.0,"2025-01-01 16:10:12+08:00",26.32,26.32,26.32,26.32,1008.0,85.0,1008.0,997.0,0.92,122.0,1.28,100.0,"2025-01-01 06:02:56+08:00","2025-01-01 17:34:34+08:00","Clouds","overcast clouds","Toledo City",""
10000.0,"2025-01-01 16:10:14+08:00",25.3,26.13,25.3,25.3,1011.0,86.0,1011.0,1015.0,1.61,359.0,2.15,100.0,"2025-01-01 06:23:34+08:00","2025-01-01 17:29:12+08:00","Clouds","overcast clouds","Tuguegarao",""
10000.0,"2025-01-01 16:10:16+08:00",30.09,33.0,30.09,30.09,1008.0,60.0,1008.0,1006.0,4.61,158.0,5.32,95.0,"2025-01-01 06:25:10+08:00","2025-01-01 17:36:51+08:00","Clouds","overcast clouds","Urdaneta",""
10000.0,"2025-01-01 16:10:17+08:00",25.8,26.84,25.8,25.8,1009.0,92.0,1009.0,993.0,0.64,91.0,1.36,100.0,"2025-01-01 06:00:27+08:00","2025-01-01 17:29:33+08:00","Clouds","overcast clouds","Valencia",""
10000.0,"2025-01-01 16:10:19+08:00",29.46,35.81,27.8,29.5,1008.0,79.0,1008.0,1010.0,1.34,25.0,4.47,93.0,"2025-01-01 06:21:16+08:00","2025-01-01 17:37:35+08:00","Clouds","overcast clouds","Valenzuela",""
10000.0,"2025-01-01 16:09:00+08:00",27.02,30.27,27.02,27.02,1008.0,85.0,1008.0,997.0,5.09,53.0,5.89,98.0,"2025-01-01 06:06:03+08:00","2025-01-01 17:35:53+08:00","Rain","light rain","Victorias",0.17
10000.0,"2025-01-01 16:10:23+08:00",30.52,37.52,30.52,30.52,1009.0,81.0,1009.0,1001.0,1.52,256.0,1.1,99.0,"2025-01-01 06:28:51+08:00","2025-01-01 17:34:38+08:00","Clouds","overcast clouds","Vigan",""
10000.0,"2025-01-01 16:10:25+08:00",27.57,31.71,27.57,27.57,1008.0,85.0,1008.0,984.0,1.48,87.0,1.53,96.0,"2025-01-01 06:03:11+08:00","2025-01-01 17:46:50+08:00","Clouds","overcast clouds","Zamboanga City",""
10000.0,"2025-01-01 18:06:01+08:00",27.13,29.83,27.13,27.13,1010.0,78.0,1010.0,1004.0,2.18,26.0,3.11,86.0,"2025-01-01 06:27:51+08:00","2025-01-01 17:38:52+08:00","Clouds","overcast clouds","Alaminos",""
10000.0,"2025-01-01 18:06:03+08:00",28.25,31.01,28.25,28.25,1010.0,69.0,1010.0,993.0,2.06,140.0,"",75.0,"2025-01-01 06:23:37+08:00","2025-01-01 17:38:18+08:00","Clouds","broken clouds","Angeles City",""
10000.0,"2025-01-01 18:06:05+08:00",24.55,25.33,24.55,24.55,1011.0,87.0,1011.0,971.0,2.6,76.0,3.8,100.0,"2025-01-01 06:22:02+08:00","2025-01-01 17:35:01+08:00","Clouds","overcast clouds","Antipolo",""
10000.0,"2025-01-01 18:06:07+08:00",25.09,26.03,25.09,25.09,1010.0,91.0,1010.0,1001.0,3.71,62.0,6.88,100.0,"2025-01-01 06:06:41+08:00","2025-01-01 17:31:50+08:00","Clouds","overcast clouds","Bacolod",""
10000.0,"2025-01-01 18:06:08+08:00",27.38,30.96,26.73,28.43,1010.0,83.0,1010.0,1007.0,3.09,120.0,"",75.0,"2025-01-01 06:20:59+08:00","2025-01-01 17:38:10+08:00","Clouds","broken clouds","Bacoor",""
10000.0,"2025-01-01 18:06:11+08:00",26.95,30.0,26.95,26.95,1009.0,84.0,1009.0,1005.0,3.05,17.0,3.7,100.0,"2025-01-01 06:06:24+08:00","2025-01-01 17:37:31+08:00","Clouds","overcast clouds","Bago City",""
10000.0,"2025-01-01 18:06:12+08:00",17.58,17.74,17.58,17.58,1012.0,90.0,1012.0,922.0,1.7,126.0,0.95,98.0,"2025-01-01 06:25:53+08:00","2025-01-01 17:35:57+08:00","Clouds","overcast clouds","Baguio",""
10000.0,"2025-01-01 18:06:14+08:00",26.06,26.06,26.06,26.06,1009.0,87.0,1009.0,991.0,1.79,116.0,2.56,100.0,"2025-01-01 06:03:36+08:00","2025-01-01 17:38:00+08:00","Clouds","overcast clouds","Bais",""
10000.0,"2025-01-01 18:06:16+08:00",26.91,29.45,26.91,26.91,1010.0,79.0,1010.0,993.0,5.37,63.0,9.1,47.0,"2025-01-01 06:22:57+08:00","2025-01-01 17:39:21+08:00","Clouds","scattered clouds","Balanga",""
10000.0,"2025-01-01 18:06:18+08:00",28.88,32.47,28.88,28.88,1010.0,70.0,1010.0,1000.0,3.6,20.0,"",20.0,"2025-01-01 06:29:02+08:00","2025-01-01 17:33:01+08:00","Clouds","few clouds","Batac City",""
10000.0,"2025-01-01 18:06:19+08:00",25.71,26.63,25.71,25.71,1010.0,88.0,1010.0,1002.0,3.45,88.0,5.95,44.0,"2025-01-01 06:19:13+08:00","2025-01-01 17:38:57+08:00","Clouds","scattered clouds","Batangas City",""
10000.0,"2025-01-01 18:06:21+08:00",26.39,26.39,26.39,26.39,1009.0,83.0,1009.0,991.0,0.67,297.0,0.69,100.0,"2025-01-01 06:04:29+08:00","2025-01-01 17:39:41+08:00","Clouds","overcast clouds","Bayawan",""
10000.0,"2025-01-01 18:06:23+08:00",26.77,29.48,26.77,26.77,1010.0,83.0,1010.0,999.0,2.07,107.0,3.25,100.0,"2025-01-01 06:07:57+08:00","2025-01-01 17:28:55+08:00","Clouds","overcast clouds","Baybay",""
10000.0,"2025-01-01 18:06:25+08:00",23.05,24.02,23.05,23.05,1010.0,100.0,1010.0,989.0,0.48,264.0,0.51,100.0,"2025-01-01 05:51:34+08:00","2025-01-01 17:28:52+08:00","Rain","moderate rain","Bayugan",2.11
10000.0,"2025-01-01 18:06:27+08:00",25.85,26.79,25.85,25.85,1009.0,88.0,1009.0,1006.0,1.2,184.0,1.47,100.0,"2025-01-01 05:58:32+08:00","2025-01-01 17:27:46+08:00","Clouds","overcast clouds","Bislig",""
10000.0,"2025-01-01 18:06:29+08:00",27.1,30.69,26.72,28.02,1010.0,87.0,1010.0,998.0,3.09,120.0,"",75.0,"2025-01-01 06:20:10+08:00","2025-01-01 17:37:46+08:00","Clouds","broken clouds","Biñan",""
10000.0,"2025-01-01 18:06:31+08:00",25.55,26.51,25.55,25.55,1009.0,90.0,1009.0,1005.0,3.41,133.0,5.66,100.0,"2025-01-01 06:02:37+08:00","2025-01-01 17:31:55+08:00","Clouds","overcast clouds","Bogo",""
10000.0,"2025-01-01 18:05:27+08:00",24.8,25.69,24.8,24.8,1010.0,90.0,1010.0,991.0,0.19,6.0,0.5,100.0,"2025-01-01 05:57:53+08:00","2025-01-01 17:25:14+08:00","Clouds","overcast clouds","Borongan",""
10000.0,"2025-01-01 18:06:35+08:00",23.78,24.75,23.78,23.78,1010.0,97.0,1010.0,996.0,1.35,145.0,2.12,100.0,"2025-01-01 05:52:48+08:00","2025-01-01 17:29:25+08:00","Rain","moderate rain","Butuan",1.74
10000.0,"2025-01-01 18:06:36+08:00",24.36,25.36,24.36,24.36,1010.0,96.0,1010.0,986.0,1.46,133.0,1.99,100.0,"2025-01-01 05:53:08+08:00","2025-01-01 17:29:10+08:00","Rain","moderate rain","Cabadbaran",2.32
10000.0,"2025-01-01 18:06:38+08:00",26.66,26.66,26.66,26.66,1010.0,75.0,1010.0,1008.0,1.23,58.0,2.51,100.0,"2025-01-01 06:22:41+08:00","2025-01-01 17:36:10+08:00","Clouds","overcast clouds","Cabanatuan City",""
10000.0,"2025-01-01 18:06:40+08:00",27.04,30.85,26.66,27.96,1010.0,90.0,1010.0,1002.0,4.69,90.0,8.37,55.0,"2025-01-01 06:19:51+08:00","2025-01-01 17:37:43+08:00","Clouds","broken clouds","Cabuyao",""
10000.0,"2025-01-01 18:06:42+08:00",26.1,26.1,26.1,26.1,1009.0,88.0,1009.0,997.0,3.89,111.0,5.12,100.0,"2025-01-01 06:05:19+08:00","2025-01-01 17:34:58+08:00","Clouds","overcast clouds","Cadiz",""
10000.0,"2025-01-01 18:06:45+08:00",24.95,25.62,24.95,24.95,1009.0,81.0,1009.0,998.0,1.61,187.0,1.35,100.0,"2025-01-01 05:55:34+08:00","2025-01-01 17:33:49+08:00","Rain","light rain","Cagayan de Oro",0.64
10000.0,"2025-01-01 18:06:47+08:00",25.44,26.23,25.44,25.44,1010.0,84.0,1010.0,998.0,2.84,83.0,6.08,42.0,"2025-01-01 06:20:30+08:00","2025-01-01 17:39:35+08:00","Clouds","scattered clouds","Calaca",""
10000.0,"2025-01-01 18:06:48+08:00",27.17,31.22,26.66,27.17,1010.0,90.0,1010.0,999.0,3.96,84.0,7.57,56.0,"2025-01-01 06:19:35+08:00","2025-01-01 17:37:40+08:00","Clouds","broken clouds","Calamba",""
2064.0,"2025-01-01 18:06:49+08:00",25.89,26.86,25.89,25.89,1010.0,89.0,1010.0,1001.0,4.02,68.0,6.13,100.0,"2025-01-01 06:18:06+08:00","2025-01-01 17:39:02+08:00","Clouds","overcast clouds","Calapan",""
10000.0,"2025-01-01 18:06:52+08:00",25.58,26.6,25.58,25.58,1010.0,92.0,1010.0,1005.0,1.53,116.0,1.95,100.0,"2025-01-01 06:02:01+08:00","2025-01-01 17:27:45+08:00","Clouds","overcast clouds","Calbayog City",""
10000.0,"2025-01-01 18:06:53+08:00",28.19,32.41,26.72,28.43,1010.0,79.0,1010.0,1012.0,3.09,120.0,"",75.0,"2025-01-01 06:21:10+08:00","2025-01-01 17:37:40+08:00","Clouds","broken clouds","Caloocan City",""
10000.0,"2025-01-01 18:06:54+08:00",25.72,26.44,25.72,25.72,1010.0,80.0,1010.0,1004.0,0.33,339.0,0.37,100.0,"2025-01-01 06:27:53+08:00","2025-01-01 17:35:05+08:00","Clouds","overcast clouds","Candon",""
10000.0,"2025-01-01 18:06:55+08:00",22.46,23.22,22.46,22.46,1010.0,94.0,1010.0,957.0,1.8,110.0,2.18,100.0,"2025-01-01 06:04:41+08:00","2025-01-01 17:36:19+08:00","Clouds","overcast clouds","Canlaon",""
10000.0,"2025-01-01 18:06:58+08:00",25.57,26.43,25.57,25.57,1009.0,86.0,1009.0,1000.0,3.14,73.0,3.72,100.0,"2025-01-01 06:02:25+08:00","2025-01-01 17:35:02+08:00","Rain","light rain","Carcar",0.11
10000.0,"2025-01-01 18:06:59+08:00",26.99,30.4,26.59,27.9,1010.0,87.0,1010.0,998.0,2.68,114.0,3.13,58.0,"2025-01-01 06:20:12+08:00","2025-01-01 17:37:55+08:00","Clouds","broken clouds","Carmona",""
10000.0,"2025-01-01 18:07:00+08:00",26.17,26.17,26.17,26.17,1009.0,88.0,1009.0,1005.0,1.73,164.0,1.81,100.0,"2025-01-01 06:00:22+08:00","2025-01-01 17:27:07+08:00","Clouds","overcast clouds","Catbalogan",""
10000.0,"2025-01-01 18:07:03+08:00",23.68,24.45,23.68,23.68,1012.0,90.0,1012.0,1006.0,2.55,356.0,2.84,99.0,"2025-01-01 06:22:07+08:00","2025-01-01 17:30:16+08:00","Clouds","overcast clouds","Cauayan",""
10000.0,"2025-01-01 18:07:04+08:00",27.49,31.11,26.74,28.45,1010.0,82.0,1010.0,1010.0,3.09,120.0,"",75.0,"2025-01-01 06:21:04+08:00","2025-01-01 17:38:10+08:00","Clouds","broken clouds","Cavite City",""
10000.0,"2025-01-01 18:06:51+08:00",27.81,32.07,27.81,27.81,1010.0,83.0,1010.0,995.0,1.54,30.0,"",75.0,"2025-01-01 06:01:47+08:00","2025-01-01 17:33:40+08:00","Clouds","broken clouds","Cebu City",""
10000.0,"2025-01-01 18:07:08+08:00",27.94,31.8,26.68,28.38,1010.0,79.0,1010.0,1002.0,3.09,120.0,"",75.0,"2025-01-01 06:20:37+08:00","2025-01-01 17:37:10+08:00","Clouds","broken clouds","City of Marikina",""
10000.0,"2025-01-01 18:07:10+08:00",25.16,26.11,25.16,25.16,1010.0,91.0,1010.0,999.0,2.78,74.0,5.99,100.0,"2025-01-01 06:06:34+08:00","2025-01-01 17:31:21+08:00","Clouds","overcast clouds","City of Masbate",""
10000.0,"2025-01-01 18:07:12+08:00",24.99,25.89,24.99,24.99,1009.0,90.0,1009.0,1003.0,1.62,10.0,1.82,97.0,"2025-01-01 06:08:13+08:00","2025-01-01 17:37:10+08:00","Clouds","overcast clouds","City of Passi",""
10000.0,"2025-01-01 18:07:14+08:00",25.16,26.11,25.16,25.16,1010.0,91.0,1010.0,997.0,2.18,49.0,4.35,100.0,"2025-01-01 06:06:07+08:00","2025-01-01 17:28:35+08:00","Clouds","overcast clouds","City of Sorsogon",""
10000.0,"2025-01-01 18:07:16+08:00",25.87,26.78,25.87,25.87,1009.0,87.0,1009.0,1002.0,1.14,271.0,1.59,100.0,"2025-01-01 05:55:00+08:00","2025-01-01 17:37:36+08:00","Rain","moderate rain","Cotabato",1.33
10000.0,"2025-01-01 18:07:18+08:00",23.84,24.68,23.84,23.84,1013.0,92.0,1013.0,998.0,2.06,337.0,3.04,100.0,"2025-01-01 06:24:38+08:00","2025-01-01 17:29:55+08:00","Clouds","overcast clouds","Dagupan",""
10000.0,"2025-01-01 18:07:19+08:00",28.03,34.39,28.03,28.03,1010.0,93.0,1010.0,991.0,1.3,166.0,1.37,100.0,"2025-01-01 06:01:36+08:00","2025-01-01 17:32:45+08:00","Clouds","overcast clouds","Danao",""
10000.0,"2025-01-01 18:07:22+08:00",28.03,32.65,28.03,28.03,1010.0,83.0,1010.0,1001.0,1.54,30.0,"",75.0,"2025-01-01 06:01:29+08:00","2025-01-01 17:33:31+08:00","Clouds","broken clouds","Dapitan",""
10000.0,"2025-01-01 18:04:04+08:00",26.21,26.21,26.18,27.53,1010.0,88.0,1010.0,994.0,4.82,103.0,8.53,57.0,"2025-01-01 06:20:43+08:00","2025-01-01 17:38:22+08:00","Clouds","broken clouds","Dasmariñas",""
10000.0,"2025-01-01 18:07:26+08:00",27.05,32.02,27.05,27.05,1009.0,100.0,1009.0,1009.0,0.51,0.0,"",100.0,"2025-01-01 05:49:17+08:00","2025-01-01 17:32:23+08:00","Rain","light rain","Davao",0.26
7606.0,"2025-01-01 18:07:28+08:00",24.97,25.9,24.97,24.97,1009.0,91.0,1009.0,992.0,1.71,46.0,1.98,100.0,"2025-01-01 05:49:45+08:00","2025-01-01 17:33:58+08:00","Clouds","overcast clouds","Digos",""
10000.0,"2025-01-01 18:07:30+08:00",25.66,26.61,25.66,25.66,1009.0,89.0,1009.0,1003.0,1.79,97.0,1.84,100.0,"2025-01-01 06:00:59+08:00","2025-01-01 17:38:52+08:00","Rain","light rain","Dipolog",0.18
10000.0,"2025-01-01 18:07:32+08:00",25.28,26.29,25.28,25.28,1010.0,93.0,1010.0,982.0,2.2,63.0,4.22,100.0,"2025-01-01 06:02:22+08:00","2025-01-01 17:37:45+08:00","Clouds","overcast clouds","Dumaguete",""
10000.0,"2025-01-01 18:07:34+08:00",24.98,25.65,24.98,24.98,1009.0,81.0,1009.0,1000.0,1.43,170.0,1.48,100.0,"2025-01-01 05:56:13+08:00","2025-01-01 17:34:11+08:00","Rain","light rain","El Salvador",0.71
10000.0,"2025-01-01 18:07:37+08:00",25.51,26.47,25.51,25.51,1009.0,90.0,1009.0,1001.0,1.76,141.0,2.19,100.0,"2025-01-01 06:04:16+08:00","2025-01-01 17:34:19+08:00","Clouds","overcast clouds","Escalante",""
10000.0,"2025-01-01 18:07:39+08:00",27.01,28.71,27.01,27.01,1010.0,68.0,1010.0,1011.0,3.78,94.0,6.73,100.0,"2025-01-01 06:22:27+08:00","2025-01-01 17:36:34+08:00","Clouds","overcast clouds","Gapan",""
10000.0,"2025-01-01 18:07:40+08:00",26.69,29.14,26.69,26.69,1009.0,81.0,1009.0,996.0,0.37,43.0,1.12,100.0,"2025-01-01 05:49:24+08:00","2025-01-01 17:35:48+08:00","Clouds","overcast clouds","General Santos",""
10000.0,"2025-01-01 18:07:41+08:00",27.0,30.32,26.63,27.94,1010.0,86.0,1010.0,1002.0,5.14,105.0,7.88,56.0,"2025-01-01 06:21:02+08:00","2025-01-01 17:38:29+08:00","Clouds","broken clouds","General Trias",""
10000.0,"2025-01-01 18:04:47+08:00",25.02,26.03,25.02,25.02,1011.0,94.0,1011.0,948.0,1.0,158.0,1.11,100.0,"2025-01-01 05:54:18+08:00","2025-01-01 17:31:20+08:00","Clouds","overcast clouds","Gingoog City",""
10000.0,"2025-01-01 18:07:46+08:00",26.43,26.43,26.43,26.43,1009.0,86.0,1009.0,989.0,1.4,113.0,2.28,98.0,"2025-01-01 06:05:29+08:00","2025-01-01 17:38:07+08:00","Rain","heavy intensity rain","Himamaylan",11.53
10000.0,"2025-01-01 18:07:48+08:00",24.38,25.2,24.38,24.38,1012.0,89.0,1012.0,997.0,1.67,3.0,1.76,99.0,"2025-01-01 06:22:03+08:00","2025-01-01 17:29:25+08:00","Clouds","overcast clouds","Ilagan",""
10000.0,"2025-01-01 18:07:50+08:00",23.6,24.5,23.6,23.6,1010.0,95.0,1010.0,974.0,0.6,111.0,0.54,100.0,"2025-01-01 05:56:09+08:00","2025-01-01 17:35:13+08:00","Rain","light rain","Iligan City",0.98
10000.0,"2025-01-01 18:07:51+08:00",25.62,26.59,25.62,25.62,1009.0,90.0,1009.0,1008.0,3.75,26.0,6.95,100.0,"2025-01-01 06:07:54+08:00","2025-01-01 17:38:16+08:00","Clouds","overcast clouds","Iloilo City",""
10000.0,"2025-01-01 18:07:54+08:00",27.28,30.71,26.7,28.4,1010.0,83.0,1010.0,1004.0,3.09,120.0,"",75.0,"2025-01-01 06:20:54+08:00","2025-01-01 17:38:11+08:00","Clouds","broken clouds","Imus",""
10000.0,"2025-01-01 18:07:55+08:00",24.65,25.65,24.65,24.65,1010.0,95.0,1010.0,989.0,1.32,69.0,1.82,99.0,"2025-01-01 06:09:09+08:00","2025-01-01 17:30:05+08:00","Clouds","overcast clouds","Iriga City",""
10000.0,"2025-01-01 18:07:56+08:00",26.25,26.25,26.25,26.25,1009.0,85.0,1009.0,989.0,3.12,112.0,4.71,98.0,"2025-01-01 06:05:12+08:00","2025-01-01 17:37:28+08:00","Rain","heavy intensity rain","Isabela",5.96
10000.0,"2025-01-01 18:07:59+08:00",26.11,26.11,26.11,26.11,1009.0,87.0,1009.0,989.0,0.65,163.0,0.67,100.0,"2025-01-01 06:05:32+08:00","2025-01-01 17:38:33+08:00","Rain","moderate rain","Kabankalan",3.62
6581.0,"2025-01-01 18:08:02+08:00",24.27,25.21,24.27,24.27,1010.0,94.0,1010.0,952.0,0.91,105.0,0.44,100.0,"2025-01-01 05:51:16+08:00","2025-01-01 17:34:35+08:00","Rain","light rain","Kidapawan",0.29
10000.0,"2025-01-01 18:08:04+08:00",25.13,26.13,25.13,25.13,1009.0,93.0,1009.0,975.0,0.59,46.0,0.79,100.0,"2025-01-01 05:51:22+08:00","2025-01-01 17:36:26+08:00","Clouds","overcast clouds","Koronadal",""
10000.0,"2025-01-01 18:08:06+08:00",26.8,29.55,26.8,26.8,1009.0,83.0,1009.0,1002.0,0.85,49.0,2.16,99.0,"2025-01-01 06:05:51+08:00","2025-01-01 17:37:21+08:00","Clouds","overcast clouds","La Carlota",""
6346.0,"2025-01-01 18:08:07+08:00",26.45,26.45,26.45,26.45,1009.0,83.0,1009.0,990.0,4.93,357.0,4.83,100.0,"2025-01-01 05:47:14+08:00","2025-01-01 17:33:43+08:00","Clouds","overcast clouds","Lamitan",""
10000.0,"2025-01-01 18:08:02+08:00",28.95,32.62,28.95,28.95,1010.0,70.0,1010.0,1005.0,3.6,20.0,"",20.0,"2025-01-01 06:29:12+08:00","2025-01-01 17:32:38+08:00","Clouds","few clouds","Laoag",""
10000.0,"2025-01-01 18:08:11+08:00",28.02,32.62,28.02,28.02,1010.0,83.0,1010.0,999.0,1.54,30.0,"",75.0,"2025-01-01 06:01:32+08:00","2025-01-01 17:33:26+08:00","Clouds","broken clouds","Lapu-Lapu City",""
10000.0,"2025-01-01 18:08:13+08:00",27.24,30.61,26.66,28.36,1010.0,83.0,1010.0,1006.0,3.09,120.0,"",75.0,"2025-01-01 06:20:45+08:00","2025-01-01 17:37:58+08:00","Clouds","broken clouds","Las Piñas",""
10000.0,"2025-01-01 18:08:14+08:00",24.85,25.85,24.85,24.85,1010.0,94.0,1010.0,992.0,2.16,50.0,4.32,100.0,"2025-01-01 06:07:23+08:00","2025-01-01 17:29:19+08:00","Clouds","overcast clouds","Legazpi City",""
10000.0,"2025-01-01 18:08:16+08:00",24.56,25.58,24.56,24.56,1010.0,96.0,1010.0,991.0,1.24,70.0,1.76,100.0,"2025-01-01 06:08:23+08:00","2025-01-01 17:29:56+08:00","Clouds","overcast clouds","Ligao",""
10000.0,"2025-01-01 18:08:19+08:00",22.12,22.95,22.12,22.12,1010.0,98.0,1010.0,985.0,1.03,24.0,3.38,55.0,"2025-01-01 06:19:07+08:00","2025-01-01 17:38:08+08:00","Clouds","broken clouds","Lipa City",""
10000.0,"2025-01-01 18:08:21+08:00",25.36,26.3,25.36,25.36,1009.0,90.0,1009.0,1006.0,3.27,16.0,5.54,100.0,"2025-01-01 06:07:57+08:00","2025-01-01 17:37:51+08:00","Clouds","overcast clouds","Lucena",""
10000.0,"2025-01-01 18:08:22+08:00",24.44,25.39,24.44,24.44,1010.0,94.0,1010.0,983.0,2.31,19.0,4.82,99.0,"2025-01-01 06:08:37+08:00","2025-01-01 17:38:29+08:00","Clouds","overcast clouds","Maasin",""
10000.0,"2025-01-01 18:08:24+08:00",28.21,30.94,28.21,28.21,1010.0,69.0,1010.0,993.0,2.06,140.0,"",75.0,"2025-01-01 06:23:47+08:00","2025-01-01 17:38:12+08:00","Clouds","broken clouds","Mabalacat City",""
10000.0,"2025-01-01 18:08:26+08:00",27.54,30.98,26.6,28.3,1010.0,80.0,1010.0,1009.0,3.09,120.0,"",75.0,"2025-01-01 06:20:44+08:00","2025-01-01 17:37:35+08:00","Clouds","broken clouds","Makati City",""
10000.0,"2025-01-01 18:08:28+08:00",26.14,26.14,26.14,26.14,1010.0,86.0,1010.0,986.0,0.48,345.0,0.66,37.0,"2025-01-01 06:27:05+08:00","2025-01-01 17:40:00+08:00","Rain","light rain","Malabon",0.12
