"visibility","datetime","coord.lon","coord.lat","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.id","weather.main","weather.description","weather.icon","extraction_date_time","city_name","sys.type","sys.id","rain.1h"
10000.0,"2024-05-23 12:07:52+08:00",122.55,10.75,34.56,38.59,34.56,34.56,1007.0,47.0,1007.0,1005.0,3.35,105.0,3.67,13.0,"2024-05-23 05:26:43+08:00","2024-05-23 18:06:42+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:07:52.505239+08:00","Iloilo City","","",""
10000.0,"2024-05-23 12:07:54+08:00",120.9367,14.4297,33.83,39.77,32.77,35.06,1008.0,55.0,1008.0,1002.0,2.8,53.0,4.0,44.0,"2024-05-23 05:27:17+08:00","2024-05-23 18:19:02+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:07:54.911074+08:00","Imus",2.0,2037715.0,""
10000.0,"2024-05-23 12:07:57+08:00",123.4167,13.4167,37.46,41.79,37.46,37.46,1008.0,39.0,1008.0,987.0,1.23,65.0,3.17,47.0,"2024-05-23 05:19:00+08:00","2024-05-23 18:07:29+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:07:57.180840+08:00","Iriga City","","",""
10000.0,"2024-05-23 12:07:59+08:00",122.9888,10.2048,37.62,40.53,37.62,37.62,1006.0,35.0,1006.0,986.0,0.95,301.0,4.11,10.0,"2024-05-23 05:25:49+08:00","2024-05-23 18:04:05+08:00",800.0,"Clear","clear sky","01d","2024-05-23 12:07:59.419918+08:00","Isabela","","",""
10000.0,"2024-05-23 12:08:00+08:00",122.8122,9.9889,34.57,38.61,34.57,34.57,1007.0,47.0,1007.0,987.0,4.32,317.0,3.08,11.0,"2024-05-23 05:26:52+08:00","2024-05-23 18:04:27+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:08:00.935098+08:00","Kabankalan","","",""
10000.0,"2024-05-23 12:08:03+08:00",125.0894,7.0083,32.61,38.88,32.61,32.61,1008.0,61.0,1008.0,950.0,1.37,260.0,1.1,76.0,"2024-05-23 05:22:23+08:00","2024-05-23 17:50:43+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:08:03.202311+08:00","Kidapawan","","",""
10000.0,"2024-05-23 12:08:05+08:00",124.8469,6.5031,36.86,42.58,36.86,36.86,1007.0,44.0,1007.0,973.0,1.34,302.0,2.14,71.0,"2024-05-23 05:24:07+08:00","2024-05-23 17:50:55+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:08:05.493106+08:00","Koronadal","","",""
10000.0,"2024-05-23 12:08:06+08:00",122.9208,10.4233,34.52,38.84,34.52,34.52,1006.0,48.0,1006.0,1000.0,4.42,302.0,3.97,19.0,"2024-05-23 05:25:45+08:00","2024-05-23 18:04:42+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:08:06.990213+08:00","La Carlota","","",""
10000.0,"2024-05-23 12:08:08+08:00",125.7022,6.0872,28.36,32.0,28.36,28.36,1008.0,74.0,1008.0,989.0,2.29,40.0,1.76,90.0,"2024-05-23 05:21:20+08:00","2024-05-23 17:46:51+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-23 12:08:08.850008+08:00","Lamitan","","",""
10000.0,"2024-05-23 12:08:10+08:00",120.5936,18.1989,30.62,37.16,30.62,30.62,1009.0,72.0,1009.0,1004.0,5.36,262.0,4.92,99.0,"2024-05-23 05:22:22+08:00","2024-05-23 18:26:41+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-23 12:08:10.288915+08:00","Laoag","","",""
10000.0,"2024-05-23 12:04:04+08:00",123.9494,10.3103,33.02,38.86,33.02,33.02,1010.0,58.0,"","",2.57,20.0,"",20.0,"2024-05-23 05:21:49+08:00","2024-05-23 18:00:24+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:08:12.792174+08:00","Lapu-Lapu City",1.0,8187.0,""
10000.0,"2024-05-23 12:08:14+08:00",120.9828,14.4506,33.85,39.81,32.73,35.02,1010.0,55.0,"","",4.02,88.0,5.81,48.0,"2024-05-23 05:27:03+08:00","2024-05-23 18:18:53+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:14.375929+08:00","Las Piñas",2.0,2005706.0,""
10000.0,"2024-05-23 12:08:15+08:00",123.7333,13.1333,34.22,39.23,34.22,34.22,1009.0,51.0,1009.0,991.0,3.83,60.0,3.62,46.0,"2024-05-23 05:18:11+08:00","2024-05-23 18:05:45+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:15.861600+08:00","Legazpi City","","",""
10000.0,"2024-05-23 12:08:18+08:00",123.5325,13.2403,37.77,41.22,37.77,37.77,1008.0,36.0,1008.0,989.0,2.0,136.0,3.02,35.0,"2024-05-23 05:18:49+08:00","2024-05-23 18:06:44+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:18.315857+08:00","Ligao","","",""
10000.0,"2024-05-23 12:08:19+08:00",121.1667,13.95,34.94,35.25,34.94,34.94,1008.0,33.0,1008.0,983.0,3.54,146.0,3.01,28.0,"2024-05-23 05:27:08+08:00","2024-05-23 18:17:20+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:19.468820+08:00","Lipa City","","",""
10000.0,"2024-05-23 12:08:20+08:00",122.5967,10.8794,35.52,38.53,35.52,35.52,1007.0,41.0,1007.0,1004.0,4.91,91.0,4.01,15.0,"2024-05-23 05:26:19+08:00","2024-05-23 18:06:43+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:08:20.682165+08:00","Lucena","","",""
10000.0,"2024-05-23 12:08:22+08:00",122.4347,10.8925,37.78,39.74,37.78,37.78,1007.0,32.0,1007.0,980.0,2.86,104.0,3.17,18.0,"2024-05-23 05:26:57+08:00","2024-05-23 18:07:23+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:08:22.883834+08:00","Maasin","","",""
10000.0,"2024-05-23 12:08:23+08:00",120.5736,15.2216,32.77,34.3,32.77,32.77,1008.0,44.0,1008.0,991.0,1.39,103.0,3.2,63.0,"2024-05-23 05:27:26+08:00","2024-05-23 18:21:47+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:08:23.977511+08:00","Mabalacat City",2.0,2090375.0,""
10000.0,"2024-05-23 12:08:25+08:00",121.0327,14.5503,34.01,39.83,32.67,34.96,1011.0,54.0,"","",4.02,114.0,4.47,52.0,"2024-05-23 05:26:42+08:00","2024-05-23 18:18:51+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:08:25.347218+08:00","Makati City",2.0,2083945.0,""
10000.0,"2024-05-23 12:08:27+08:00",119.9379,15.6361,31.42,37.48,31.42,31.42,1009.0,66.0,1009.0,985.0,4.18,279.0,2.65,66.0,"2024-05-23 05:29:18+08:00","2024-05-23 18:25:01+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:08:27.658546+08:00","Malabon","","",""
10000.0,"2024-05-23 12:08:29+08:00",125.0833,8.15,33.08,32.74,33.08,33.08,1008.0,34.0,1008.0,903.0,2.02,108.0,1.97,27.0,"2024-05-23 05:20:38+08:00","2024-05-23 17:52:30+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:29.871855+08:00","Malaybalay","","",""
10000.0,"2024-05-23 12:08:32+08:00",120.8117,14.8419,34.52,40.69,33.39,35.07,1008.0,53.0,1008.0,1010.0,3.5,216.0,2.73,37.0,"2024-05-23 05:27:06+08:00","2024-05-23 18:20:13+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:32.421439+08:00","Malolos",2.0,2008256.0,""
10000.0,"2024-05-23 12:08:33+08:00",121.0409,14.5832,34.11,40.84,32.68,34.97,1011.0,56.0,"","",4.02,114.0,4.47,51.0,"2024-05-23 05:26:37+08:00","2024-05-23 18:18:52+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:08:33.765722+08:00","Mandaluyong City",2.0,2083945.0,""
10000.0,"2024-05-23 12:08:36+08:00",123.9333,10.3333,32.48,35.8,32.48,32.48,1008.0,52.0,1008.0,994.0,4.67,79.0,4.24,23.0,"2024-05-23 05:21:50+08:00","2024-05-23 18:00:30+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:08:36.051885+08:00","Mandaue City","","",""
10000.0,"2024-05-23 12:05:09+08:00",120.9822,14.6042,34.25,41.25,32.77,35.06,1010.0,57.0,"","",7.6,332.0,11.18,40.0,"2024-05-23 05:26:49+08:00","2024-05-23 18:19:09+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:38.338984+08:00","Manila",2.0,2008256.0,""
10000.0,"2024-05-23 12:04:07+08:00",124.2928,7.9986,28.41,30.47,28.41,28.41,1009.0,63.0,1009.0,925.0,0.29,108.0,1.05,72.0,"2024-05-23 05:24:02+08:00","2024-05-23 17:55:26+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:08:40.114503+08:00","Marawi","","",""
10000.0,"2024-05-23 12:08:42+08:00",125.4708,9.7339,31.44,36.36,31.44,31.44,1008.0,62.0,1008.0,998.0,4.18,81.0,5.14,88.0,"2024-05-23 05:16:38+08:00","2024-05-23 17:53:25+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-23 12:08:42.174747+08:00","Mati","","",""
10000.0,"2024-05-23 12:08:43+08:00",120.9608,14.7369,34.43,41.43,32.79,35.08,1010.0,66.0,"","",4.02,348.0,11.18,36.0,"2024-05-23 05:26:41+08:00","2024-05-23 18:19:27+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:43.526288+08:00","Meycauayan",2.0,2008256.0,""
10000.0,"2024-05-23 12:08:44+08:00",120.9031,15.7161,33.02,34.03,33.02,33.02,1008.0,41.0,1008.0,1002.0,2.76,205.0,2.7,40.0,"2024-05-23 05:25:18+08:00","2024-05-23 18:21:17+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:44.649524+08:00","Muñoz",2.0,2090375.0,""
10000.0,"2024-05-23 12:08:46+08:00",123.1814,13.6192,35.69,40.71,35.69,35.69,1007.0,46.0,1007.0,1000.0,1.97,339.0,3.83,76.0,"2024-05-23 05:19:37+08:00","2024-05-23 18:08:45+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:08:46.132176+08:00","Naga","","",""
10000.0,"2024-05-23 12:08:47+08:00",120.95,14.6667,34.42,41.42,32.79,35.08,1010.0,61.0,"","",4.02,348.0,11.18,42.0,"2024-05-23 05:26:50+08:00","2024-05-23 18:19:22+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:47.542210+08:00","Navotas",2.0,2008256.0,""
10000.0,"2024-05-23 12:08:49+08:00",120.2828,14.8292,33.72,38.79,33.72,33.72,1008.0,53.0,1008.0,990.0,2.59,160.0,3.54,62.0,"2024-05-23 05:29:14+08:00","2024-05-23 18:22:19+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:08:49.530438+08:00","Olongapo","","",""
10000.0,"2024-05-23 12:04:09+08:00",124.6075,11.0064,34.45,38.69,34.45,34.45,1008.0,48.0,1008.0,988.0,2.06,204.0,4.06,14.0,"2024-05-23 05:18:05+08:00","2024-05-23 17:58:52+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:08:51.474091+08:00","Ormoc","","",""
10000.0,"2024-05-23 12:08:53+08:00",123.8044,8.4858,32.06,38.16,32.06,32.06,1008.0,63.0,1008.0,994.0,4.09,36.0,2.47,21.0,"2024-05-23 05:25:14+08:00","2024-05-23 17:58:08+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:08:53.504978+08:00","Oroquieta","","",""
10000.0,"2024-05-23 12:08:54+08:00",123.8333,8.15,33.93,40.77,33.93,33.93,1008.0,57.0,1008.0,967.0,1.66,48.0,2.65,31.0,"2024-05-23 05:25:38+08:00","2024-05-23 17:57:30+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:54.933879+08:00","Ozamiz City","","",""
10000.0,"2024-05-23 12:08:57+08:00",123.43700000000001,7.8257,30.69,34.92,30.69,30.69,1007.0,63.0,1007.0,988.0,2.34,129.0,1.53,37.0,"2024-05-23 05:27:44+08:00","2024-05-23 17:58:35+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:57.289215+08:00","Pagadian","","",""
10000.0,"2024-05-23 12:08:59+08:00",121.0833,15.55,33.14,34.0,33.14,33.14,1008.0,40.0,1008.0,996.0,0.9,176.0,2.25,27.0,"2024-05-23 05:24:51+08:00","2024-05-23 18:20:17+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:08:59.565330+08:00","Palayan City",2.0,2090375.0,""
10000.0,"2024-05-23 12:09:01+08:00",125.6842,7.3081,31.7,35.29,31.7,31.7,1007.0,56.0,1007.0,1008.0,3.23,123.0,2.11,95.0,"2024-05-23 05:19:32+08:00","2024-05-23 17:48:48+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-23 12:09:01.666217+08:00","Panabo","","",""
10000.0,"2024-05-23 12:09:03+08:00",121.0175,14.4816,33.99,39.78,32.7,34.99,1010.0,54.0,"","",4.02,114.0,4.47,51.0,"2024-05-23 05:26:52+08:00","2024-05-23 18:18:48+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:09:03.925925+08:00","Paranaque City",2.0,2005706.0,""
10000.0,"2024-05-23 12:09:06+08:00",121.065,14.587,34.03,40.64,32.61,34.9,1008.0,56.0,1008.0,1006.0,2.86,188.0,4.42,50.0,"2024-05-23 05:26:30+08:00","2024-05-23 18:18:47+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:06.220432+08:00","Pasig",2.0,2083945.0,""
10000.0,"2024-05-23 12:09:08+08:00",118.7333,9.7333,32.25,37.05,32.25,32.25,1008.0,58.0,1008.0,997.0,3.59,112.0,3.02,61.0,"2024-05-23 05:43:35+08:00","2024-05-23 18:20:22+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:09:08.733817+08:00","Puerto Princesa City","","",""
10000.0,"2024-05-23 12:09:10+08:00",121.0333,14.6333,34.16,41.16,32.6,34.89,1010.0,58.0,"","",4.02,348.0,11.18,46.0,"2024-05-23 05:26:33+08:00","2024-05-23 18:18:59+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:10.873424+08:00","Quezon City",2.0,2008256.0,""
10000.0,"2024-05-23 12:09:13+08:00",121.6201,17.1189,33.86,38.42,33.86,33.86,1008.0,51.0,1008.0,1000.0,2.9,144.0,2.67,42.0,"2024-05-23 05:20:06+08:00","2024-05-23 18:20:45+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:13.339702+08:00","Roxas","","",""
10000.0,"2024-05-23 12:09:14+08:00",123.4242,10.9447,31.55,36.61,31.55,31.55,1008.0,62.0,1008.0,1000.0,6.54,59.0,6.3,25.0,"2024-05-23 05:22:55+08:00","2024-05-23 18:03:30+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:14.476058+08:00","Sagay","","",""
10000.0,"2024-05-23 12:09:15+08:00",120.5431,14.7678,34.52,41.49,34.52,34.52,1009.0,55.0,1009.0,995.0,2.84,134.0,3.09,57.0,"2024-05-23 05:28:18+08:00","2024-05-23 18:21:10+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:09:15.998944+08:00","Samal",2.0,2008256.0,""
10000.0,"2024-05-23 12:09:17+08:00",120.8931,15.5448,33.24,40.24,33.24,33.24,1008.0,62.0,1008.0,1008.0,1.1,11.0,2.43,39.0,"2024-05-23 05:25:37+08:00","2024-05-23 18:21:03+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:17.736413+08:00","San Carlos",2.0,2090375.0,""
10000.0,"2024-05-23 12:09:19+08:00",120.3166,16.6159,30.99,36.41,30.99,30.99,1009.0,66.0,1009.0,1002.0,3.21,222.0,3.65,88.0,"2024-05-23 05:26:09+08:00","2024-05-23 18:25:08+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-23 12:09:19.456582+08:00","San Fernando","","",""
10000.0,"2024-05-23 12:09:21+08:00",121.8712,17.8927,35.92,41.23,35.92,35.92,1009.0,46.0,1009.0,980.0,1.68,198.0,2.65,72.0,"2024-05-23 05:17:47+08:00","2024-05-23 18:21:03+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:09:21.785324+08:00","San Jose","","",""
10000.0,"2024-05-23 12:09:23+08:00",121.0453,14.8139,34.12,41.12,32.49,34.78,1008.0,66.0,1008.0,1000.0,3.68,241.0,4.02,28.0,"2024-05-23 05:26:13+08:00","2024-05-23 18:19:14+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:23.105106+08:00","San Jose del Monte",2.0,2008256.0,""
10000.0,"2024-05-23 12:09:25+08:00",120.4583,17.7422,34.94,41.94,34.94,34.94,1009.0,68.0,1009.0,994.0,4.21,233.0,3.94,96.0,"2024-05-23 05:23:41+08:00","2024-05-23 18:26:27+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-23 12:09:25.648153+08:00","San Juan",2.0,2043564.0,""
10000.0,"2024-05-23 12:09:27+08:00",120.6197,14.9696,35.31,39.13,35.31,35.31,1008.0,44.0,1008.0,998.0,3.75,158.0,3.64,57.0,"2024-05-23 05:27:40+08:00","2024-05-23 18:21:12+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:09:27.143490+08:00","San Pablo","","",""
10000.0,"2024-05-23 12:09:28+08:00",121.8833,17.2,33.58,38.13,33.58,33.58,1009.0,52.0,1009.0,986.0,2.74,218.0,2.67,31.0,"2024-05-23 05:18:54+08:00","2024-05-23 18:19:50+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:28.598649+08:00","San Pedro","","",""
10000.0,"2024-05-23 12:09:30+08:00",120.9378,15.4238,33.28,40.28,33.28,33.28,1007.0,62.0,1007.0,1008.0,2.35,62.0,2.92,34.0,"2024-05-23 05:25:39+08:00","2024-05-23 18:20:40+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:30.707327+08:00","Santa Rosa",2.0,2090375.0,""
10000.0,"2024-05-23 12:09:33+08:00",120.4449,17.2939,34.98,41.98,34.98,34.98,1009.0,62.0,1009.0,1003.0,4.39,251.0,3.75,100.0,"2024-05-23 05:24:30+08:00","2024-05-23 18:25:45+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-23 12:09:33.134580+08:00","Santiago",2.0,2043564.0,""
10000.0,"2024-05-23 12:09:34+08:00",121.7645,17.3997,33.95,38.62,33.95,33.95,1008.0,51.0,1008.0,998.0,2.77,170.0,3.26,51.0,"2024-05-23 05:19:03+08:00","2024-05-23 18:20:39+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:09:34.975865+08:00","Santo Tomas","","",""
10000.0,"2024-05-23 12:09:36+08:00",122.9667,10.8,32.21,36.95,32.21,32.21,1007.0,58.0,1007.0,1002.0,6.65,3.0,5.22,13.0,"2024-05-23 05:24:58+08:00","2024-05-23 18:05:06+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:09:36.574232+08:00","Silay City","","",""
10000.0,"2024-05-23 12:09:38+08:00",122.4042,9.7519,32.17,37.79,32.17,32.17,1007.0,61.0,1007.0,995.0,4.21,303.0,4.27,13.0,"2024-05-23 05:28:52+08:00","2024-05-23 18:05:43+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:09:38.426606+08:00","Sipalay","","",""
10000.0,"2024-05-23 12:09:40+08:00",125.5,9.75,31.41,36.29,31.41,31.41,1008.0,62.0,1008.0,999.0,4.29,81.0,5.17,88.0,"2024-05-23 05:16:29+08:00","2024-05-23 17:53:19+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-23 12:09:40.088842+08:00","Surigao City","","",""
10000.0,"2024-05-23 12:09:41+08:00",123.7336,13.3586,29.53,34.81,29.53,29.53,1009.0,74.0,1009.0,998.0,3.55,96.0,3.97,28.0,"2024-05-23 05:17:50+08:00","2024-05-23 18:06:07+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:42.000677+08:00","Tabaco","","",""
10000.0,"2024-05-23 12:09:43+08:00",121.4443,17.4189,33.68,38.36,33.68,33.68,1009.0,52.0,1009.0,967.0,3.56,131.0,3.37,64.0,"2024-05-23 05:20:18+08:00","2024-05-23 18:21:58+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:09:43.295863+08:00","Tabuk","","",""
10000.0,"2024-05-23 12:09:44+08:00",125.0,11.25,30.51,35.78,30.51,30.51,1008.0,68.0,1008.0,1005.0,3.8,139.0,4.01,54.0,"2024-05-23 05:16:08+08:00","2024-05-23 17:57:41+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:09:44.643300+08:00","Tacloban City","","",""
10000.0,"2024-05-23 12:09:46+08:00",124.6764,6.6925,33.62,39.62,33.62,33.62,1007.0,56.0,1007.0,998.0,1.63,21.0,1.4,48.0,"2024-05-23 05:24:31+08:00","2024-05-23 17:51:53+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:46.613905+08:00","Tacurong","","",""
10000.0,"2024-05-23 12:09:49+08:00",120.9337,14.1059,28.92,27.81,28.64,30.93,1008.0,30.0,1008.0,980.0,2.52,99.0,3.81,34.0,"2024-05-23 05:27:49+08:00","2024-05-23 18:18:32+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:49.072729+08:00","Tagaytay City",2.0,2084056.0,""
10000.0,"2024-05-23 12:09:51+08:00",121.0792,14.5243,34.11,39.7,32.81,35.1,1010.0,53.0,"","",4.02,114.0,4.47,50.0,"2024-05-23 05:26:33+08:00","2024-05-23 18:18:38+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:51.218917+08:00","Taguig",2.0,2083945.0,""
10000.0,"2024-05-23 12:09:52+08:00",122.9226,14.1343,32.9,38.91,32.9,32.9,1009.0,59.0,1009.0,994.0,4.26,59.0,3.84,38.0,"2024-05-23 05:19:49+08:00","2024-05-23 18:10:37+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:09:52.769560+08:00","Talisay","","",""
10000.0,"2024-05-23 12:09:54+08:00",121.1498,14.0863,32.13,31.79,31.85,34.14,1008.0,36.0,1008.0,986.0,2.2,76.0,2.87,21.0,"2024-05-23 05:26:59+08:00","2024-05-23 18:17:38+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:09:54.859257+08:00","Tanauan",2.0,2084056.0,""
10000.0,"2024-05-23 12:09:57+08:00",126.1986,9.0783,30.27,34.47,30.27,30.27,1008.0,65.0,1008.0,1002.0,3.46,31.0,3.04,100.0,"2024-05-23 05:14:44+08:00","2024-05-23 17:49:29+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-23 12:09:57.437258+08:00","Tandag","","",""
10000.0,"2024-05-23 12:09:59+08:00",122.9306,10.6339,32.34,36.95,32.34,32.34,1007.0,57.0,1007.0,1002.0,5.84,346.0,4.15,18.0,"2024-05-23 05:25:23+08:00","2024-05-23 18:04:59+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:09:59.572396+08:00","Tangub","","",""
10000.0,"2024-05-23 12:10:01+08:00",123.1583,9.5153,31.03,35.16,31.03,31.03,1008.0,61.0,1008.0,990.0,2.68,67.0,2.39,14.0,"2024-05-23 05:26:13+08:00","2024-05-23 18:02:19+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:10:01.420701+08:00","Tanjay","","",""
10000.0,"2024-05-23 12:10:03+08:00",120.5986,15.4889,33.17,40.17,33.17,33.17,1008.0,62.0,1008.0,1009.0,1.36,71.0,3.0,56.0,"2024-05-23 05:26:54+08:00","2024-05-23 18:22:08+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:10:03.603267+08:00","Tarlac City",2.0,2090375.0,""
10000.0,"2024-05-23 12:10:05+08:00",121.5911,14.0289,34.57,36.43,34.57,34.57,1009.0,40.0,1009.0,976.0,2.5,132.0,2.1,49.0,"2024-05-23 05:25:19+08:00","2024-05-23 18:15:46+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:10:05.577850+08:00","Tayabas","","",""
10000.0,"2024-05-23 12:10:07+08:00",123.6333,10.3833,32.65,36.15,32.65,32.65,1008.0,52.0,1008.0,997.0,0.12,35.0,2.3,33.0,"2024-05-23 05:22:58+08:00","2024-05-23 18:01:47+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:10:07.475318+08:00","Toledo City","","",""
10000.0,"2024-05-23 12:10:09+08:00",121.7269,17.6131,34.19,38.47,34.19,34.19,1008.0,49.0,1008.0,1012.0,4.17,175.0,4.31,64.0,"2024-05-23 05:18:50+08:00","2024-05-23 18:21:10+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:10:09.210492+08:00","Tuguegarao","","",""
10000.0,"2024-05-23 12:10:11+08:00",120.5711,15.9761,35.5,39.18,35.5,35.5,1008.0,43.0,1008.0,1006.0,2.65,177.0,2.68,51.0,"2024-05-23 05:26:12+08:00","2024-05-23 18:23:03+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 12:10:11.541586+08:00","Urdaneta","","",""
10000.0,"2024-05-23 12:10:13+08:00",124.5725,11.1089,35.04,39.27,35.04,35.04,1008.0,46.0,1008.0,993.0,1.48,224.0,3.94,23.0,"2024-05-23 05:18:04+08:00","2024-05-23 17:59:10+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:10:13.159288+08:00","Valencia","","",""
10000.0,"2024-05-23 12:10:15+08:00",120.9667,14.7,34.4,41.4,32.76,35.05,1010.0,66.0,"","",4.02,348.0,11.18,40.0,"2024-05-23 05:26:43+08:00","2024-05-23 18:19:22+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-23 12:10:15.648212+08:00","Valenzuela",2.0,2008256.0,""
10000.0,"2024-05-23 12:10:18+08:00",123.0778,10.9,31.33,36.67,31.33,31.33,1008.0,64.0,1008.0,997.0,6.86,31.0,6.44,14.0,"2024-05-23 05:24:22+08:00","2024-05-23 18:04:49+08:00",801.0,"Clouds","few clouds","02d","2024-05-23 12:10:18.038353+08:00","Victorias","","",""
10000.0,"2024-05-23 12:10:19+08:00",120.3869,17.5747,34.96,41.96,34.96,34.96,1010.0,68.0,"","",4.73,227.0,4.32,100.0,"2024-05-23 05:24:15+08:00","2024-05-23 18:26:27+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-23 12:10:19.219676+08:00","Vigan",2.0,2043564.0,""
10000.0,"2024-05-23 12:10:21+08:00",122.0696,6.9135,31.19,36.9,31.19,31.19,1008.0,66.0,1008.0,984.0,1.49,239.0,1.71,90.0,"2024-05-23 05:34:36+08:00","2024-05-23 18:02:39+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-23 12:10:21.208623+08:00","Zamboanga City","","",""
10000.0,"2024-05-23 15:06:00+08:00",119.9811,16.1561,33.63,40.01,33.63,33.63,1006.0,57.0,1006.0,1001.0,4.85,306.0,2.96,100.0,"2024-05-23 05:28:15+08:00","2024-05-23 18:25:42+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-23 15:06:00.787322+08:00","Alaminos","","",""
10000.0,"2024-05-23 15:06:01+08:00",120.5833,15.15,35.25,38.66,35.25,35.25,1008.0,43.0,"","",3.09,180.0,"",75.0,"2024-05-23 05:27:31+08:00","2024-05-23 18:21:38+08:00",803.0,"Clouds","broken clouds","04d","2024-05-23 15:06:02.032379+08:00","Angeles City",1.0,8152.0,""
